queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
16425|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Utility Expenses - _TC1' order by modified desc
16426|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Newsletter' and `parentfield` = 'fields' order by idx asc
16427|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'GL Entry' and `parentfield` = 'permissions' order by idx asc
16428|1|1|0|0|-1|0|52|1|select `default_receivable_account` from `tabCompany` where `name` = 'Wind Power LLC' order by modified desc
16429|1|3|0|0|-1|0|13|3|select * from `tabUser Email` where `parenttype` = 'User' and `parent` = 'Daily_test_employee@salary.com' and `parentfield` = 'user_emails' order by idx asc
16430|1|1|0|0|-1|0|28|1|select `name` from `tabDesktop Icon` where `module_name` = 'Buying' order by modified desc
16431|1|5|0|0|-1|4|36|6|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse 2 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('2017-02-09', '12:25:56.822875') and name!='SLE/00000134' order by timestamp(posting_date, posting_time) asc, name asc for update
16432|1|3|0|0|-1|0|11|3|select * from `tabUserRole` where `parenttype` = 'User' and `parent` = 'test-for-type@example.com' and `parentfield` = 'user_roles' order by idx asc
16433|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Email Alert'
16434|1|1|0|0|-1|0|28|1|select * from `tabDesktop Icon` where `name` = '4e6ab956c3' order by modified desc
16435|1|3|0|0|-1|0|24|3|select * from `tabProduction Order Operation` where `parenttype` = 'Production Order' and `parent` = 'PRO-00003' and `parentfield` = 'operations' order by idx asc
16436|1|3|0|0|-1|0|41|3|select * from `tabQuotation Item` where `parenttype` = 'Quotation' and `parent` = 'QTN-00005' and `parentfield` = 'items' order by idx asc
16437|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'bf9e6fee63' order by modified desc
16438|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'UserRole' order by modified desc
16439|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Miscellaneous Expenses - _TC2' order by modified desc
16440|1|15|0|0|-1|14|34|15|select name, priority from `tabTax Rule` where ifnull(shipping_city, '') = '' and ifnull(company, '') = '_Test Company' and ifnull(shipping_state, '') = '' and ifnull(shipping_county, '') = '' and ifnull(supplier_type, '') = '' and ifnull(billing_country, '') = '' and ifnull(customer, '') = '' and ifnull(billing_city, '') = 'Test City 1' and ifnull(tax_type, '') = 'Sales' and ifnull(shipping_country, '') = '' and ifnull(supplier, '') = '' and ifnull(billing_county, '') = '' and ifnull(customer_group, '') = '' and ifnull(billing_state, '') = '' and name != 'TR0012'
16441|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Electronic Equipments - _TC' order by modified desc
16442|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Buildings - CFEC' order by modified desc
16443|1|1|0|0|-1|0|48|1|select `email_id` from `tabEmail Account` where `append_to` = 'Communication' order by modified desc
16444|1|1|0|0|-1|0|35|1|select `credit_limit` from `tabCustomer` where `name` = '_Test Customer USD' order by modified desc
16445|1|1|0|0|-1|0|55|1|select `first_name`, `last_name` from `tabUser` where `name` = 'test_contact_customer@example.com' order by modified desc
16446|1|1|0|0|-1|0|23|1|select `name` from `tabStock Reconciliation` where `name` = 'SR/00003' order by modified desc
16447|1|1|0|0|-1|0|107|1|select `docstatus` from `tabSales Invoice` where `name` = 'SINV-00008' order by modified desc
16448|1|1|0|0|-1|0|27|1|select * from `tabItem Group` where `name` = '_Test Item Group D' order by modified desc
16449|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Entertainment Expenses - WP' order by modified desc
16450|1|1|0|0|-1|0|86|1|select * from `tabPurchase Order` where `name` = 'PO-00008' order by modified desc
16451|1|1|0|0|-1|0|29|1|select lft, rgt from `tabAccount` where name='Current Liabilities - CFEC'
16452|1|1|0|0|-1|0|71|1|select `employee_name` from `tabEmployee` where `name` = '_T-Employee-0001' order by modified desc
16453|1|3|0|0|-1|0|12|3|select * from `tabItem Customer Detail` where `parenttype` = 'Item' and `parent` = '_Test Product Bundle Item' and `parentfield` = 'customer_items' order by idx asc
16454|1|4|0|0|-1|0|11|4|select name from `tabUserRole` where parent='test1@example.com' and parenttype='User' and parentfield='user_roles' and name not in ('9b8b419ffe','34f7496d3a')
16455|1|4|0|0|-1|0|23|4|select name from `tabBOM Item` where parent='BOM-_Test FG Item 2-001' and parenttype='BOM' and parentfield='items' and name not in ('8ee05efd46','2f0d86824f')
16456|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Sales - CFEC' order by modified desc
16457|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = '711a9ac922' order by modified desc
16458|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Tax Rule' AND docstatus < 2
16459|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = 'Test Warehouse for Renaming 3 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('1900-01-01', '00:00') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16460|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Bank Reconciliation Detail' AND docstatus < 2
16461|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00018' and `parentfield` = 'sales_team' order by idx asc
16462|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Telephone Expenses - _TC' order by modified desc
16463|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'b6f66e5007' order by modified desc
16464|1|3|0|0|-1|0|12|3|select * from `tabDynamic Link` where `parenttype` = 'Address' and `parent` = '_Test Address-Office' and `parentfield` = 'links' order by idx asc
16465|1|3|0|0|-1|0|29|3|select `name` from `tabAccount` where `is_group` = 0 and `company` = 'COA from Existing Company' and `account_type` = 'Depreciation' order by modified desc
16466|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Sales Invoice' and `parent` = '_T-Sales Invoice-00004' and `parentfield` = 'taxes' order by idx asc
16467|1|4|0|0|-1|0|11|4|select name from `tabUserRole` where parent='test@example.com' and parenttype='User' and parentfield='user_roles' and name not in ('a496d47242','329a1b58b9','b1b0e80e75','7d80cfb0a0','3dcca4543d','3b7e2e6e19')
16468|1|1|0|0|-1|0|43|1|select `docstatus` from `tabProduction Order` where `name` = 'PRO-00001' order by modified desc
16470|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Language' order by modified desc
16471|1|3|0|0|-1|0|26|3|select * from `tabPurchase Taxes and Charges` where `parenttype` = 'Purchase Order' and `parent` = 'PO-00012' and `parentfield` = 'taxes' order by idx asc
16472|1|2|0|0|-1|0|28|2|select `projected_qty`, `actual_qty` from `tabBin` where `warehouse` = '_Test Warehouse - _TC' and `item_code` = '_Test Regular Item' order by modified desc
16473|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Quality Inspection' order by modified desc
16474|1|1|0|0|-1|0|90|1|select `docstatus` from `tabSales Order` where `name` = '_T-Quotation-00002' order by modified desc
16475|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Sales Expenses - _TC' order by modified desc
16476|1|1|0|0|-1|0|107|1|select * from `tabSales Invoice` where `name` = 'SINV-00005' order by modified desc
16477|2|4|0|1|-1|0|134|5|select dn_item.name, dn_item.amount, dn_item.si_detail, dn_item.parent from `tabDelivery Note Item` dn_item, `tabDelivery Note` dn where dn.name=dn_item.parent and dn_item.so_detail='b84836fd90' and dn.docstatus=1 and dn.is_return = 0 order by dn.posting_date asc, dn.posting_time asc, dn.name asc
16478|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 204 and rgt >= 205
16479|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00020' and `parentfield` = 'sales_team' order by idx asc
16480|1|1|0|0|-1|0|75|1|select `end_of_life`, `disabled` from `tabItem` where `name` = '_Test FG Item 2' order by modified desc
16481|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=853 or rgt=854
16482|1|3|0|0|-1|0|51|3|select * from `tabPurchase Order Item` where `parenttype` = 'Purchase Order' and `parent` = 'PO-00012' and `parentfield` = 'items' order by idx asc
16483|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Item Group'
16484|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'Brand' order by modified desc
16485|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000225' for update
16486|1|2|0|0|-1|0|30|2|select `name` from `tabFile` where `name` = '44524e8707' and `is_folder` = 0 order by modified desc
16487|1|1|0|0|-1|0|27|1|select modified, docstatus from `tabMaterial Request` where name = 'MREQ-00003' for update
16488|1|1|0|0|-1|0|16|1|select `enabled` from `tabIntegration Service` where `name` = 'LDAP' order by modified desc
16489|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Application of Funds (Assets) - _TC2' order by modified desc
16490|1|1|0|0|-1|0|33|1|select * from `tabCustom DocPerm` where `tabCustom DocPerm`.parent = 'Department' order by `tabCustom DocPerm`.`modified` ASC
16491|1|4|0|0|-1|0|11|4|select name from `tabUserRole` where parent='Administrator' and parenttype='User' and parentfield='user_roles' and name not in ('840a017172','a8aeb4dda8','fb92eac658','2f0b4f7942','295edbfb91','ea3354d8bd','ae196db87f','14607b04e4','ee65d39cdb','9a873503c7','63ddbbc65d','550f629631','f88424d645','93962fb409','2776be196f','767caf1a89','eef45bb10b','8606e302fa','0dc15b9feb','d07210c929','15e0ff6ecd','4dabbc20ab','bbd0220737','8fc9cf07fb','4e3bdaa967','ff26dd60d4','e6e009ef82','bb58f2d291','0ae1a69f66','27d84ccc37','1953579051','e709bd7103','5d9817f9d9','9e29a83a26','d79f19b8c9','dcdf15a4fe','1403958824','713d246c3f','daa263b410','b28ba6a464','6f9c3a94b8','7d2fb9484f','6c0b5d5cef','d6cff724e6')
16492|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Secured Loans - CFEC' order by modified desc
16493|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Bank Overdraft Account - _TC' order by modified desc
16494|1|3|0|0|-1|1|25|3|select name from `tabToDo` where ifnull(`tabToDo`.creation, '') > '2017-01-30' and `tabToDo`.sender = 'test_sender@example.com' and `tabToDo`.description like '%%weird subject ddwdf23r2%%' order by `tabToDo`.`modified` desc
16495|1|1|0|0|-1|0|75|1|select `website_image` from `tabItem` where `name` = '_Test Variant Item-S' order by modified desc
16496|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Entertainment Expenses - 7cQ' order by modified desc
16497|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'UOM' order by modified desc
16499|1|1|0|0|-1|0|48|1|select `owner` from `tabStock Entry` where `name` = '_T-Stock Entry-00003' order by modified desc
16500|1|1|0|0|-1|0|24|1|select `name` from `tabCustomer Group` where `name` = '_Test Customer 1' order by modified desc
16501|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Current Assets - _TC1' order by modified desc
16502|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = '_Test Account Insurance Charges - _TC1' order by modified desc
16503|1|1|0|0|-1|0|75|1|select `is_stock_item` from `tabItem` where `name` = '_Test FG Item' order by modified desc
16504|1|1|0|0|-1|0|12|1|select parent from `tabTask Depends On` where task = 'TASK00014'
16505|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Electronic Equipments - _TC' order by modified desc
16506|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000013' for update
16507|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000116' for update
16508|1|1|0|0|-1|0|29|1|select is_group, docstatus, company from tabAccount where name='Creditors - _TC'
16509|1|2|0|0|-1|0|17|2|select `script` from `tabCustom Script` where `dt` = 'Event' and `script_type` = 'Client' order by modified desc
16510|3|15|2|0|-1|15|66|23|select name, subject, description, starts_on, ends_on, owner, all_day, event_type, repeat_this_event, repeat_on,repeat_till, monday, tuesday, wednesday, thursday, friday, saturday, sunday from tabEvent where (( (date(starts_on) between date('2014-02-01') and date('2014-02-01')) or (date(ends_on) between date('2014-02-01') and date('2014-02-01')) or (date(starts_on) <= date('2014-02-01') and date(ends_on) >= date('2014-02-01')) ) or ( date(starts_on) <= date('2014-02-01') and repeat_this_event=1 and ifnull(repeat_till, '3000-01-01') > date('2014-02-01') )) and ifnull(send_reminder,0)=1 and (event_type='Public' or owner='Administrator' or exists(select name from `tabDocShare` where tabDocShare.share_doctype='Event' and `tabDocShare`.share_name=tabEvent.name and tabDocShare.user='Administrator') or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('Manufacturing User', 'Sales User', 'Instructor', 'Knowledge Base Contributor', 'Stock User', 'HR Manager', 'Purchase User', 'Item Manager', 'Accounts User', 'Auditor', 'Supplier', 'Newsletter Manager', 'Leave Approver', 'Maintenance User', '_Test Role', '_Test Role 3', 'Customer', 'Report Manager', '_Test Role 2', 'Administrator', 'Sales Master Manager', 'Manufacturing Manager', 'Purchase Master Manager', 'Maintenance Manager', 'Expense Approver', 'System Manager', 'Analytics', 'HR User', 'Stock Manager', 'Website Manager', '_Test Role 4', 'Quality Manager', 'Student', 'Support Team', 'Projects Manager', 'Fleet Manager', 'Blogger', 'Knowledge Base Editor', 'Sales Manager', 'Purchase Manager', 'Accounts Manager', 'Projects User', 'All', 'Guest'))) order by starts_on
16511|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Sales Order' and `parent` = 'SO-00031' and `parentfield` = 'taxes' order by idx asc
16512|1|1|0|0|-1|0|42|1|select modified, docstatus from `tabJournal Entry` where name = 'JV-00017' for update
16513|1|1|0|0|-1|0|23|1|select name, route from `tabBlog Post` where `tabBlog Post`.published = 0.0 order by `tabBlog Post`.`modified` desc limit 0, 1
16514|1|1|0|0|-1|0|34|1|select name from `tabTimesheet` where `tabTimesheet`.production_order = 'PRO-00003' order by `tabTimesheet`.docstatus asc, `tabTimesheet`.`modified` desc
16515|1|2|0|0|-1|0|19|2|select `name` from `tabWorkflow` where `document_type` = 'Email Alert' and `is_active` = 1 order by modified desc
16516|1|3|0|0|-1|0|35|3|select * from `tabStock Entry Detail` where `parenttype` = 'Stock Entry' and `parent` = 'STE-00014' and `parentfield` = 'items' order by idx asc
16517|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Creditors - _TC' order by modified desc
16518|1|1|0|0|-1|0|12|1|select parent from `tabTask Depends On` where task = 'TASK00013'
16519|1|1|0|0|-1|0|2|1|select `current` from `tabSeries` where name='EXP' for update
16520|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=505 or rgt=506
16521|1|1|0|0|-1|0|76|1|select modified, docstatus from `tabPurchase Receipt` where name = 'PREC-00007' for update
16522|1|3|0|0|-1|0|12|3|select * from `tabItem Website Specification` where `parenttype` = 'Item' and `parent` = '_Test PPT Item Raw B' and `parentfield` = 'website_specifications' order by idx asc
16524|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = '_Test Account Tax Assets - _TC1' order by modified desc
16525|1|1|0|0|-1|0|52|1|select `amount` from `tabDelivery Note Item` where `name` = '6a8666ef78' order by modified desc
16526|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Process Payroll' AND docstatus < 2
16527|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Sales Invoice Payment'
16528|1|3|0|0|-1|2|90|3|select name from `tabSales Order` where ifnull(`tabSales Order`.status, '') not in ('Completed', 'Closed') and ifnull(`tabSales Order`.docstatus, 0) < 2.0 and `tabSales Order`.customer = '_Test Customer' order by `tabSales Order`.docstatus asc, `tabSales Order`.`modified` DESC limit 0, 1
16529|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=251 or rgt=252
16530|1|1|0|0|-1|0|29|1|select `account_currency`, `company` from `tabAccount` where `name` = '_Test Fixed Asset - _TC' order by modified desc
16531|1|1|0|0|-1|0|107|1|select modified, docstatus from `tabSales Invoice` where name = 'SINV-00010' for update
16532|1|1|0|0|-1|0|12|1|select parent from `tabTask Depends On` where task = 'TASK00012'
16533|1|1|0|0|-1|0|76|1|select `supplier`, `company`, `currency` from `tabPurchase Receipt` where `name` = 'PREC-00002' order by modified desc
16534|2|4|0|1|-1|2|134|5|select child.item_code, sum(abs(child.qty)) as qty from `tabDelivery Note Item` child, `tabDelivery Note` par where child.parent = par.name and par.docstatus = 1 and par.is_return = 1 and par.return_against = 'DN-00015' group by item_code
16535|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Office Equipments - _TC1' order by modified desc
16536|1|3|0|0|-1|0|51|3|select * from `tabPurchase Order Item` where `parenttype` = 'Purchase Order' and `parent` = '_T-Purchase Order-00002' and `parentfield` = 'items' order by idx asc
16537|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'GL Entry' and `parentfield` = 'fields' order by idx asc
16538|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse 2 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('1900-01-01', '00:00') order by timestamp(posting_date, posting_time) desc, name desc limit 1
16539|1|1|0|0|-1|0|75|1|select name, min_order_qty from tabItem where name in ('_Test Item')
16540|1|1|0|0|-1|0|48|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabStock Entry` where `amended_from` = 'STE-00011' order by modified desc
16541|1|1|0|0|-1|0|12|1|select parent from `tabTask Depends On` where task = 'TASK00011'
16542|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Page Role' and `parentfield` = 'permissions' order by idx asc
16543|1|1|0|0|-1|0|76|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Receipt` where `amended_from` = 'PREC-00012' order by modified desc
16544|2|3|0|1|-1|1|57|3|select bom_item.item_code, bom_item.item_name, bom_item.description, bom_item.stock_uom, bom_item.qty, bom_item.rate, bom_item.qty / ifnull(bom.quantity, 1) as qty_consumed_per_unit from `tabBOM Explosion Item` bom_item, tabBOM bom where bom_item.parent = bom.name and bom.name = 'BOM-_Test PPT Item SC A-001' and bom.docstatus = 1
16545|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Budget' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
16546|1|1|0|0|-1|0|48|1|select * from `tabStock Entry` where `name` = 'STE-00039' order by modified desc
16547|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'DocShare' order by modified desc
16548|1|1|0|0|-1|0|44|1|select modified, docstatus from `tabSalary Slip` where name = 'Sal Slip/EMP-0001/00001' for update
16549|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Event' order by modified desc
16550|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'DefaultValue' order by modified desc
16551|1|0|0|0|-1|0|55|0|select name, `full_name` as title from `tabUser` order by `tabUser`.`modified` desc
16553|1|1|0|0|-1|0|31|1|select lft, rgt from `tabWarehouse` where name='All Warehouses - _TC'
16554|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Item Website Specification' order by modified desc
16555|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'Accounts Settings' order by modified desc
16556|1|1|0|0|-1|0|21|1|select modified, docstatus from `tabDocShare` where name = 'e6fea3330c' for update
16557|1|3|0|0|-1|1|36|3|select * from `tabStock Ledger Entry` where serial_no like '%ABCD00007%' and item_code='_Test Serialized Item With Series' and ifnull(is_cancelled, 'No')='No' order by posting_date desc, posting_time desc, name desc
16558|2|2|0|1|-1|0|66|3|select `tabUser`.`location`, `tabUser`.`user_type`, `tabUser`.`name`, `tabUser`.`modified`, `tabUser`.`docstatus` from `tabUser` left join `tabUserRole` on (`tabUserRole`.parent = `tabUser`.name) where `tabUserRole`.role = 'System Manager' order by `tabUser`.`modified` desc
16559|1|3|0|0|-1|0|28|3|select * from `tabMaterial Request Item` where `parenttype` = 'Material Request' and `parent` = '_T-Material Request-00007' and `parentfield` = 'items' order by idx asc
16560|1|1|0|0|-1|0|12|1|select parent from `tabTask Depends On` where task = 'TASK00010'
16561|1|1|0|0|-1|0|98|1|select `name` from `tabPurchase Invoice` where `name` = 'PINV-00002' order by modified desc
16562|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=429 or rgt=430
16563|1|1|0|0|-1|0|82|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabDelivery Note` where `return_against` = 'DN-00015' order by modified desc
16564|1|1|0|0|-1|0|13|1|select grade_code, threshold from `tabGrading Scale Interval` where `tabGrading Scale Interval`.parent = '_Test Grading Scale' order by `tabGrading Scale Interval`.`modified` DESC
16565|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Standard Reply' order by modified desc
16566|1|3|0|0|-1|0|16|3|select * from `tabSales Invoice Advance` where `parenttype` = 'Sales Invoice' and `parent` = 'SINV-00003' and `parentfield` = 'advances' order by idx asc
16567|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Vehicle Log' order by modified desc
16568|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Stock Received But Not Billed - WP' order by modified desc
16569|1|1|0|0|-1|0|18|1|select year_start_date, year_end_date from `tabFiscal Year` where name='2011'
16570|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Workflow Action'
16571|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Purchase Order Item Supplied' and `parentfield` = 'fields' order by idx asc
16572|1|1|0|0|-1|0|33|1|select `name` from `tabCustom DocPerm` where `parent` = 'Sales Order' order by modified desc
16573|2|4|1|0|-1|0|78|6|select ps.doc_type as parent, ps.field_name as fieldname, (select issingle from tabDocType dt where dt.name = ps.doc_type) as issingle from `tabProperty Setter` ps where ps.property_type='options' and ps.field_name is not null and ps.value='Purchase Invoice'
16574|1|1|0|0|-1|0|76|1|select modified, docstatus from `tabPurchase Receipt` where name = 'PREC-00010' for update
16575|1|1|0|0|-1|0|17|1|select `name` from `tabRole` where `name` = 'Maintenance User' order by modified desc
16576|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Page' and `parentfield` = 'fields' order by idx asc
16577|1|3|0|0|-1|0|52|3|select * from `tabDelivery Note Item` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00012' and `parentfield` = 'items' order by idx asc
16578|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Quotation' and `parent` = '_T-Quotation-00001' and `parentfield` = 'taxes' order by idx asc
16579|1|1|0|0|-1|0|42|1|select modified, docstatus from `tabJournal Entry` where name = '_T-Journal Entry-00007' for update
16580|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Stock Assets - _TC1' order by modified desc
16581|1|3|0|0|-1|0|11|3|select * from `tabUserRole` where `parenttype` = 'User' and `parent` = 'test2@example.com' and `parentfield` = 'user_roles' order by idx asc
16582|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Appraisal' order by modified desc
16583|1|1|0|0|-1|0|28|1|select * from `tabDesktop Icon` where `name` = 'e8ad909ba6' order by modified desc
16584|1|1|0|0|-1|0|90|1|select * from `tabSales Order` where `name` = 'SO-00027' order by modified desc
16585|1|1|0|0|-1|0|21|1|select `name` from `tabCurrency` where `name` = 'INR' order by modified desc
16586|1|14|0|0|-1|10|42|15|select * from `tabPricing Rule` where (item_code='_Test Item' or ifnull(item_group, '') in ('All Item Groups', '_Test Item Group') or brand=NULL) and docstatus < 2 and disable = 0 and buying = 1 and ifnull(company, '') in ('_Test Company', '') and ifnull(customer, '') = '' and ifnull(supplier, '') in ('_Test Supplier', '') and ifnull(supplier_type, '') in ('_Test Supplier Type', '') and ifnull(campaign, '') = '' and ifnull(sales_partner, '') = '' and ifnull(for_price_list, '') in ('Standard Buying', '') and '2017-02-09' between ifnull(valid_from, '2000-01-01') and ifnull(valid_upto, '2500-12-31') order by priority desc, name desc
16587|1|1|0|0|-1|0|90|1|select modified, docstatus from `tabSales Order` where name = 'SO-00019' for update
16588|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Kanban Board' AND docstatus < 2
16589|1|1|0|0|-1|0|75|1|select is_stock_item, is_sub_contracted_item, end_of_life, disabled from `tabItem` where name='_Test Item Home Desktop 200'
16590|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'Academic Year' order by modified desc
16591|1|3|0|0|-1|0|12|3|select * from `tabItem Quality Inspection Parameter` where `parenttype` = 'Item' and `parent` = '_Test PPT Item Sub A' and `parentfield` = 'quality_parameters' order by idx asc
16592|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Current Liabilities - 7cQ' order by modified desc
16593|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=18 or rgt=19
16594|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Administrative Expenses - _TC2' order by modified desc
16595|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Payment Reconciliation' order by modified desc
16596|1|1|0|0|-1|0|2|1|select `current` from `tabSeries` where name='EV' for update
16597|1|1|0|0|-1|0|27|1|select * from `tabItem Group` where `name` = '_Test Item Group B - 1' order by modified desc
16598|1|1|0|0|-1|0|29|1|select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Application of Funds (Assets) - 7cQ' order by modified desc
16599|1|2|0|0|-1|0|28|2|select projected_qty from `tabBin` where item_code = '_Test Serialized Item With Series' and warehouse = '_Test Warehouse - _TC'
16600|1|2|0|0|-1|0|3|2|select field, value from tabSingles where field in ('frozen_accounts_modifier') and doctype='Accounts Settings'
16601|2|4|1|0|-1|0|41|6|select parent, (select `is_shipping_address` from tabAddress a where a.name=dl.parent) as `is_shipping_address` from `tabDynamic Link` dl where link_doctype='Supplier' and link_name='_Test Supplier 1' and parenttype = 'Address'
16602|1|1|0|0|-1|0|90|1|select `owner` from `tabSales Order` where `name` = 'SO-00033' order by modified desc
16603|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Loans and Advances (Assets) - WP' order by modified desc
16604|1|2|0|0|-1|0|29|2|select `name` from `tabAccount` where `name` = 'Stock Adjustment - _TC' and `root_type` = 'Expense' order by modified desc
16605|1|1|0|0|-1|0|86|1|select `currency` from `tabPurchase Order` where `name` = 'PO-00004' order by modified desc
16606|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Student Applicant' order by modified desc
