queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
1342|1|1|0|0|2|0|55|1|select * from tabUser where name='test@example.com'
1343|1|1|0|0|3|0|48|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabStock Entry` where `delivery_note_no` = 'DN-00029' order by modified desc
1344|1|1|0|0|2|0|75|1|select `has_variants` from `tabItem` where `name` = '_Test Variant Item-L' order by modified desc
1345|2|3|0|1|9|0|91|4|select i.name, iva.attribute_value as value from `tabItem Variant Attribute` iva, `tabItem` i where iva.attribute = 'Test Colour' and iva.parent = i.name and i.has_variants = 0
1346|3|7|0|2|21|1|136|8|select t2.item_code, t2.qty / ifnull(t1.quantity, 1) as qty_consumed_per_unit, t2.rate, t2.stock_uom, t2.name, t2.description from `tabBOM` t1, `tabBOM Item` t2, tabItem t3 where t2.parent = t1.name and t1.item = '_Test FG Item' and t1.docstatus = 1 and t1.is_active = 1 and t1.name = 'BOM-_Test FG Item-001' and t2.item_code = t3.name and t3.is_stock_item = 1
1347|2|5|1|0|16|2|75|6|select sum(gle.debit) - sum(gle.credit) from `tabGL Entry` gle where gle.account='_Test Account Cost for Goods Sold - _TC' and gle.fiscal_year='_Test Fiscal Year 2013' and gle.company='_Test Company' and gle.docstatus=1 and exists(select name from `tabProject` where name=gle.project)
1348|1|2|0|0|5|0|19|2|select name, docstatus, parent, parenttype, idx from `tabLanded Cost Item` where receipt_document_type='Purchase Receipt' and receipt_document='PREC-00012'
1349|1|1|0|0|2|0|29|1|select `default_price_list` from `tabSupplier` where `name` = '_Test Supplier' order by modified desc
1350|1|1|0|0|2|0|22|1|select lft, rgt from `tabTerritory` where name='All Territories'
1351|1|3|0|0|7|0|13|3|select * from `tabUser Email` where `parenttype` = 'User' and `parent` = 'test@erpnext.com' and `parentfield` = 'user_emails' order by idx asc
1352|1|1|0|0|2|0|82|1|select `owner` from `tabDelivery Note` where `name` = 'DN-00004' order by modified desc
1353|1|4|0|0|11|1|31|4|select sum(total_sanctioned_amount) from `tabExpense Claim` where project = '_Test Project 1' and task = 'TASK00014' and approval_status = 'Approved' and docstatus=1
1354|1|1|0|0|2|0|16|1|select `leave_block_list` from `tabDepartment` where `name` = '_Test Department 1' order by modified desc
1355|1|1|0|0|3|0|38|1|select name from `tabBOM` where `tabBOM`.docstatus = 0.0 order by `tabBOM`.docstatus asc, `tabBOM`.`modified` DESC limit 0, 100
1356|1|4|0|0|8|0|19|4|select name from `tabLanded Cost Item` where parent='LCV00003' and parenttype='Landed Cost Voucher' and parentfield='items' and name not in ('628be0d3d8','7660d873e6')
1357|1|1|0|0|2|0|29|1|select `company` from `tabAccount` where `name` = 'Sales - WP' order by modified desc
1358|1|3|0|0|6|0|28|2|select item_code, warehouse, projected_qty from tabBin where item_code in ('_Test Item', '_Test Item Warehouse Group Wise Reorder') and (warehouse != '' and warehouse is not null)
1359|1|2|0|0|5|0|36|2|select account, debit, credit from `tabGL Entry` where voucher_type='Stock Entry' and voucher_no='STE-00009' order by account asc, debit asc
1360|1|1|0|0|2|0|21|1|select * from `tabNewsletter` where `name` = '_Test Newsletter' order by modified desc
1361|2|6|1|0|16|0|45|15|select name, subject from `tabEvent` where `tabEvent`.subject like '_Test Event%%' and (((tabEvent.event_type='Public' or tabEvent.owner='test1@example.com' or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('Employee', 'All', 'Guest'))) ) or (`tabEvent`.name in ('EV00003'))) order by `tabEvent`.`modified` desc
1362|1|4|0|0|9|0|19|4|select name from `tabAcademic Term` where academic_year= '2014-2015' and term_name= '_Test Academic Term 1' and docstatus<2 and name != '2014-2015 (_Test Academic Term 1)'
1363|1|2|0|0|5|0|75|2|select name from `tabItem` where name in ('_Test Item', '_Test Item Home Desktop 100', '_Test FG Item') and is_stock_item=1
1364|1|2|0|0|5|0|44|2|select dt from `tabCustom Field` where (fieldtype='Table' and options='Role')
1365|1|1|0|0|2|0|30|1|select `owner` from `tabWeb Page` where `name` = 'test-web-page-3' order by modified desc
1366|1|1|0|0|2|0|26|1|select `is_standard` from `tabReport` where `name` = 'User Activity Report' order by modified desc
1367|1|1|0|0|2|0|35|1|select * from `tabCustomer` where `name` = 'test_cart_user' order by modified desc
1369|1|0|0|0|1|2|55|0|select max(char_length(`full_name`)) from `tabUser`
1370|1|1|0|0|3|0|39|1|select name from `tabProject` where `tabProject`.status = 'Open' order by `tabProject`.`modified` desc limit 0, 100
1371|1|2|0|0|5|0|44|2|select `name` from `tabSalary Slip` where `start_date` = '2016-11-01' and `end_date` = '2016-11-30' order by modified desc
1372|1|1|0|0|2|0|75|1|select name from `tabItem` where name='Test Item for Merging 2' for update
1373|1|3|0|0|7|0|25|3|select owner from `tabToDo` where `tabToDo`.status = 'Open' and `tabToDo`.reference_name = 'TASK00009' and `tabToDo`.reference_type = 'Task' order by `tabToDo`.`modified` desc
1374|1|1|0|0|3|0|36|1|select distinct `party_type`, parenttype from `tabGL Entry` where `party_type`='Role'
1375|1|2|0|0|4|0|31|2|select name from `tabWarehouse` where `company` = '_Test Company' and `name` = '_Test Warehouse - _TC'
1376|1|1|0|0|2|0|76|1|select `owner` from `tabPurchase Receipt` where `name` = 'PREC-00008' order by modified desc
1377|2|4|0|1|15|2|162|5|select child.item_code, sum(abs(child.qty)) as qty from `tabSales Invoice Item` child, `tabSales Invoice` par where child.parent = par.name and par.docstatus = 1 and par.is_return = 1 and par.return_against = 'SINV-00017' group by child.item_code
1378|2|4|0|1|17|6|131|5|select child.item_code, sum(abs(child.qty)) as qty, sum(abs(child.rejected_qty)) as rejected_qty, sum(abs(child.received_qty)) as received_qty from `tabPurchase Receipt Item` child, `tabPurchase Receipt` par where child.parent = par.name and par.docstatus = 1 and par.is_return = 1 and par.return_against = 'PREC-00006' group by child.item_code
1379|2|3|0|1|9|0|49|4|select t1.name from `tabMaintenance Schedule` t1, `tabMaintenance Schedule Item` t2 where t2.parent=t1.name and t2.sales_order = 'SO-00027' and t1.docstatus = 1
1380|1|2|0|0|6|0|24|2|select name from `tabCustomer Group` where lft <= 1 and rgt >= 8
1381|1|5|0|0|11|0|28|4|select * from `tabJournal Entry Account` where account = '_Test Receivable - _TC' and docstatus = 1 and parent = '_T-Journal Entry-00004' and (reference_type is null or reference_type in ('', 'Sales Order', 'Purchase Order'))
1382|1|3|0|0|11|1|33|3|select * from `tabCustom DocPerm` where docstatus=0 and ifnull(permlevel,0)=0 and role in ('Manufacturing User', 'Sales User', 'Instructor', 'Knowledge Base Contributor', 'Stock User', 'HR Manager', 'Purchase User', 'Item Manager', 'Accounts User', 'Auditor', 'Supplier', 'Newsletter Manager', 'Leave Approver', 'Maintenance User', '_Test Role', '_Test Role 3', 'Customer', 'Report Manager', '_Test Role 2', 'Administrator', 'Sales Master Manager', 'Manufacturing Manager', 'Purchase Master Manager', 'Maintenance Manager', 'Expense Approver', 'System Manager', 'Analytics', 'HR User', 'Stock Manager', 'Website Manager', '_Test Role 4', 'Quality Manager', 'Student', 'Support Team', 'Projects Manager', 'Fleet Manager', 'Blogger', 'Knowledge Base Editor', 'Sales Manager', 'Purchase Manager', 'Accounts Manager', 'Projects User', 'All', 'Guest')
1383|1|1|0|0|2|0|86|1|select * from `tabPurchase Order` where `name` = 'PO-00003' order by modified desc
1384|1|0|0|0|1|2|55|0|select max(char_length(`middle_name`)) from `tabUser`
1385|1|1|0|0|2|0|75|1|select `item_group`, `brand` from `tabItem` where `name` = '_Test Regular Item' order by modified desc
1386|1|1|0|0|3|0|16|1|select `name` from `tabMode of Payment` where `type` = 'Cash' order by modified desc
1387|1|1|0|0|3|0|75|1|select item_code from `tabItem` where `tabItem`.variant_of = '_Test Variant Item' order by `tabItem`.`idx` desc, `tabItem`.`modified` desc
1388|1|2|0|0|5|0|28|2|select `actual_qty` from `tabBin` where `warehouse` = '_Test Warehouse - _TC' and `item_code` = '_Test Regular Item' order by modified desc
1389|1|1|0|0|2|0|76|1|select `status` from `tabPurchase Receipt` where `name` = 'PREC-00001' order by modified desc
1390|1|2|0|0|5|0|36|2|select distinct item_code, warehouse from `tabStock Ledger Entry` where voucher_type='Stock Reconciliation' and voucher_no='SR/00004'
1391|1|0|0|0|0|0|18|0|select salary_component_abbr from `tabSalary Component` order by `tabSalary Component`.`modified` DESC
1392|1|0|0|0|0|0|28|0|select distinct reference_type from `tabJournal Entry Account`
1393|1|2|0|0|5|0|12|2|select `supplier_part_no` from `tabItem Supplier` where `supplier` = '_Test Supplier' and `parent` = '_Test Item' order by modified desc
1394|1|4|0|0|8|0|24|4|select name from `tabPurchase Receipt Item Supplied` where parent='PREC-00013' and parenttype='Purchase Receipt' and parentfield='supplied_items' and name not in ('a9bb4be126','2c307ec3bb')
1395|1|3|0|0|7|0|12|3|select `name` from `tabDynamic Link` where `parenttype` = 'Address' and `link_name` = '_Test Lead' and `link_doctype` = 'Lead' order by modified desc
1396|2|7|0|1|20|1|137|9|select sum((po_item.qty - po_item.received_qty)*po_item.conversion_factor) from `tabPurchase Order Item` po_item, `tabPurchase Order` po where po_item.item_code='_Test Item Home Desktop 100' and po_item.warehouse='_Test Warehouse - _TC' and po_item.qty > po_item.received_qty and po_item.parent=po.name and po.status not in ('Closed', 'Delivered') and po.docstatus=1 and po_item.delivered_by_supplier = 0
1397|1|1|0|0|2|0|17|1|select `name` from `tabSupplier Type` where `name` = '_Test Supplier Type' order by modified desc
1398|3|14|2|0|38|14|66|22|select name, subject, description, starts_on, ends_on, owner, all_day, event_type, repeat_this_event, repeat_on,repeat_till, monday, tuesday, wednesday, thursday, friday, saturday, sunday from tabEvent where (( (date(starts_on) between date('2017-02-09') and date('2017-02-09')) or (date(ends_on) between date('2017-02-09') and date('2017-02-09')) or (date(starts_on) <= date('2017-02-09') and date(ends_on) >= date('2017-02-09')) ) or ( date(starts_on) <= date('2017-02-09') and repeat_this_event=1 and ifnull(repeat_till, '3000-01-01') > date('2017-02-09') )) and (event_type='Public' or owner='Administrator' or exists(select name from `tabDocShare` where tabDocShare.share_doctype='Event' and `tabDocShare`.share_name=tabEvent.name and tabDocShare.user='Administrator') or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('Manufacturing User', 'Sales User', 'Instructor', 'Knowledge Base Contributor', 'Stock User', 'HR Manager', 'Purchase User', 'Item Manager', 'Accounts User', 'Auditor', 'Supplier', 'Newsletter Manager', 'Leave Approver', 'Maintenance User', '_Test Role', '_Test Role 3', 'Customer', 'Report Manager', '_Test Role 2', 'Administrator', 'Sales Master Manager', 'Manufacturing Manager', 'Purchase Master Manager', 'Maintenance Manager', 'Expense Approver', 'System Manager', 'Analytics', 'HR User', 'Stock Manager', 'Website Manager', '_Test Role 4', 'Quality Manager', 'Student', 'Support Team', 'Projects Manager', 'Fleet Manager', 'Blogger', 'Knowledge Base Editor', 'Sales Manager', 'Purchase Manager', 'Accounts Manager', 'Projects User', 'All', 'Guest'))) order by starts_on
1399|1|1|0|0|2|0|55|1|select `enabled` from `tabUser` where `name` = 'test_deactivate_additional_users@example.com' order by modified desc
1400|1|2|0|0|5|0|34|2|select `name` from `tabTax Rule` where `use_for_shopping_cart` = 1 and `name` != 'TR0003' order by modified desc
1401|1|3|0|0|7|0|25|3|select * from `tabRequest for Quotation Item` where `parenttype` = 'Request for Quotation' and `parent` = 'RFQ-00001' and `parentfield` = 'items' order by idx asc
1402|1|1|0|0|2|0|31|1|select `company` from `tabWarehouse` where `name` = 'Stores - _TC' order by modified desc
1403|1|2|0|0|5|0|28|2|select name from `tabJournal Entry Account` where reference_type = 'Journal Entry' and reference_name = '_T-Journal Entry-00004'
1404|1|1|0|0|2|0|34|1|select `name` from `tabEvent` where `name` = 'EV00016' order by modified desc
1405|1|4|0|0|8|0|28|4|select name from `tabJournal Entry Account` where parent='JV-00012' and parenttype='Journal Entry' and parentfield='accounts' and name not in ('0881ce0dd9','f7a303a61e')
1406|1|2|0|0|6|0|21|2|select name from `tabCost Center` where lft <= 5 and rgt >= 8
1407|1|3|0|0|8|0|21|3|select share_name from tabDocShare where (user='Guest' ) and share_doctype='Event' and `read`=1
1408|1|1|0|0|2|0|75|1|select `inspection_required_before_purchase` from `tabItem` where `name` = '_Test Serialized Item With Series' order by modified desc
1409|1|1|0|0|2|0|43|1|select `scrap_warehouse`, `qty`, `produced_qty`, `bom_no` from `tabProduction Order` where `name` = 'PRO-00010' order by modified desc
1410|1|3|0|0|8|0|51|4|select item_code, `qty`, `received_qty`, parenttype, parent from `tabPurchase Order Item` where `qty` < `received_qty` and name='1534b0ea94' and docstatus=1
1411|1|3|0|0|7|0|14|3|select * from `tabProduction Plan Sales Order` where `parenttype` = 'Production Planning Tool' and `parent` = 'Production Planning Tool' and `parentfield` = 'sales_orders' order by idx asc
1412|1|3|0|0|7|0|15|3|select * from `tabRequest for Quotation Supplier` where `parenttype` = 'Request for Quotation' and `parent` = 'RFQ-00001' and `parentfield` = 'suppliers' order by idx asc
1413|1|1|0|0|2|0|27|1|select `name` from `tabMaterial Request` where `name` = '_T-Material Request-00009' order by modified desc
1414|1|1|0|0|3|0|86|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Order` where `amended_from` = 'PO-00014' order by modified desc
1415|1|3|0|0|7|0|15|3|select * from `tabSales Invoice Payment` where `parenttype` = 'Sales Invoice' and `parent` = 'SINV-00007' and `parentfield` = 'payments' order by idx asc
1416|1|1|0|0|3|0|12|1|select `name` from `tabMode of Payment Account` where `company` = 'Wind Power LLC' order by modified desc
1417|1|4|0|0|8|0|11|4|select name from `tabUserRole` where parent='test@erpnext.com' and parenttype='User' and parentfield='user_roles' and name not in ('7b30e900a1','59d95bd292','b444c1e880','cd89003e89','f03e2c7c05','f63793e6bc','f94ad98652','07b2ef596e','812e5ca9dd','e8059e4180','edff6111cc','ffd2cef4d4','b1af3e03ea','a9b7693679','d01b1293b3','ea2d1137d6','82ae1a39ae','71825e66b8','d37be6c148','21ab88db6a','5e10abc8b6','bae9c55e5a','c295a67d32','313eb36ee8','9f1e316d28','f7310205c3','5be3ecae94','aff3c6c432','5a857c3f13','d071c344a0','32ee429964','8c875a2d2f','d97ba93d5c','b0defe0a18','0b6815e387','2490097f42')
1418|1|1|0|0|2|0|18|1|select * from `tabSalary Component` where `name` = 'HRA' order by modified desc
1419|1|1|0|0|2|0|19|1|select name, `currency` from `tabPrice List` where name in ('Standard Selling')
1420|1|1|0|0|3|0|90|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabSales Order` where `recurring_id` = 'SO-00026' order by modified desc
1421|1|3|0|0|7|0|12|3|select * from `tabDaily Work Summary Settings Company` where `parenttype` = 'Daily Work Summary Settings' and `parent` = 'Daily Work Summary Settings' and `parentfield` = 'companies' order by idx asc
1422|1|1|0|0|2|0|45|1|select * from `tabCommunication` where `name` = 'fb8c4feea4' order by modified desc
1423|1|0|0|0|1|2|34|0|select max(char_length(`parentfield`)) from `tabEvent`
1424|1|0|0|0|0|0|22|0|select distinct reference_doctype from `tabIntegration Request`
1425|1|1|0|0|2|0|75|1|select `variant_of` from `tabItem` where `name` = '_Test Item Home Desktop 100' order by modified desc
1426|1|11|0|0|24|0|25|5|select name, from_time, to_time from `tabCourse Schedule` where `instructor`='_T-Instructor-00001' and schedule_date = '2017-02-09' and ( (from_time > '4:00:00' and from_time < '5:00:00') or (to_time > '4:00:00' and to_time < '5:00:00') or ('4:00:00' > from_time and '4:00:00' < to_time) or ('4:00:00' = from_time and '5:00:00' = to_time)) and name!='SH00043'
1427|1|2|0|0|5|0|75|2|select name from `tabItem` where has_serial_no=1 and name in ('_Test Item', '_Test Item Home Desktop 100')
1428|1|1|0|0|3|0|42|1|select `tabOpportunity`.`name` from `tabOpportunity` where `tabOpportunity`.lead = '_T-Lead-00001' order by `tabOpportunity`.`modified` DESC
1429|1|5|0|0|11|0|23|5|select `name` from `tabBudget` where `project` = '_Test Project' and `docstatus` != 2 and `company` = '_Test Company' and `fiscal_year` = '_Test Fiscal Year 2013' and `name` != '_Test Project/_Test Fiscal Year 2013/001' order by modified desc
1430|1|4|0|0|8|0|51|4|select name from `tabPurchase Order Item` where parent='PO-00001' and parenttype='Purchase Order' and parentfield='items' and name not in ('c8c0b3ee72','ab62ad5a18')
1431|1|3|0|0|7|0|36|3|select debit - credit from `tabGL Entry` where voucher_type='Period Closing Voucher' and voucher_no='PCE/001' and account = '_Test Account Reserves and Surplus - _TC'
1432|1|0|0|0|1|2|55|0|select max(char_length(`language`)) from `tabUser`
1433|1|4|0|0|10|0|27|4|select name, parent, billing_hours, billing_amount as billing_amt from `tabTimesheet Detail` where docstatus=1 and project = '_Test Project' and billable = 1 and sales_invoice is null
1434|1|1|0|0|2|0|38|1|select * from `tabLead` where `name` = '_T-Lead-00001' order by modified desc
1435|3|15|2|0|43|15|66|23|select name, subject, description, starts_on, ends_on, owner, all_day, event_type, repeat_this_event, repeat_on,repeat_till, monday, tuesday, wednesday, thursday, friday, saturday, sunday from tabEvent where (( (date(starts_on) between date('2017-02-09') and date('2017-02-09')) or (date(ends_on) between date('2017-02-09') and date('2017-02-09')) or (date(starts_on) <= date('2017-02-09') and date(ends_on) >= date('2017-02-09')) ) or ( date(starts_on) <= date('2017-02-09') and repeat_this_event=1 and ifnull(repeat_till, '3000-01-01') > date('2017-02-09') )) and ifnull(send_reminder,0)=1 and (event_type='Public' or owner='test2@example.com' or exists(select name from `tabDocShare` where tabDocShare.share_doctype='Event' and `tabDocShare`.share_name=tabEvent.name and tabDocShare.user='test2@example.com') or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('Employee', 'All', 'Guest'))) order by starts_on
1436|1|1|0|0|2|0|17|1|select * from `tabVersion` where `name` = '4b313b3a14' order by modified desc
1437|1|1|0|0|2|0|18|1|select `name` from `tabSales Taxes and Charges Template` where `name` = '_Test Sales Taxes and Charges Template 1' order by modified desc
1438|1|1|0|0|2|0|29|1|select modified, docstatus from `tabSupplier` where name = '_Test Supplier USD' for update
1439|1|3|0|0|7|0|18|3|select * from `tabSalary Detail` where `parenttype` = 'Salary Slip' and `parent` = 'Sal Slip/EMP-0001/00005' and `parentfield` = 'deductions' order by idx asc
1440|1|1|0|0|2|0|30|1|select `name` from `tabWeb Page` where `name` = 'test-web-page-3' order by modified desc
1441|1|1|0|0|2|0|42|1|select `name` from `tabJournal Entry` where `name` = 'JV-00007' order by modified desc
1442|1|1|0|0|2|0|34|1|select * from `tabWebsite Theme` where `name` = 'Standard' order by modified desc
1443|1|1|0|0|3|0|28|1|select module_name from `tabDesktop Icon` where `tabDesktop Icon`.standard = 1.0 order by `tabDesktop Icon`.`modified` DESC
1444|1|1|0|0|3|0|13|1|select name, recipient, status from `tabEmail Queue Recipient` where parent='72d13119ac'
1445|1|1|0|0|4|1|35|1|select count(name) from tabTask where project='_Test Project 1'
1446|1|4|0|0|10|0|46|2|select parent, fieldname from tabDocField where (fieldtype='Link' and options='Role') or (fieldtype='Select' and options='link:Role')
1447|1|1|0|0|2|0|23|1|select `owner` from `tabBlog Post` where `name` = '-test-blog-post-2' order by modified desc
1448|1|1|0|0|2|0|27|1|select `is_group` from `tabItem Group` where `name` = '_Test Item Group C' order by modified desc
1449|1|1|0|0|2|0|30|1|select `lft`, `rgt` from `tabFile` where `name` = 'Home/Attachments' order by modified desc
1450|1|4|0|0|9|0|29|3|select name from tabAccount where account_type = 'Stock' and (warehouse != '' and warehouse is not null) and is_group=0
1451|1|1|0|0|2|0|16|1|select `name` from `tabDepartment` where `name` = '_Test Department 1' order by modified desc
1452|3|7|1|1|21|0|56|9|select b.cost_center, ba.budget_amount, b.monthly_distribution, b.action_if_annual_budget_exceeded, b.action_if_accumulated_monthly_budget_exceeded from `tabBudget` b, `tabBudget Account` ba where b.name=ba.parent and b.fiscal_year=NULL and ba.account='_Test Write Off - _TC' and b.docstatus=1 and exists(select name from `tabCost Center` where lft<=8 and rgt>=9 and name=b.cost_center)
1453|1|3|0|0|11|1|107|3|select name from `tabSales Invoice` where `tabSales Invoice`.customer = 'Party Status Test' and ifnull(`tabSales Invoice`.docstatus, 0) < 2.0 and `tabSales Invoice`.outstanding_amount > 0.0 order by `tabSales Invoice`.docstatus asc, `tabSales Invoice`.`modified` DESC limit 0, 1
1454|2|9|0|1|24|1|70|10|select 'Journal Entry' as reference_type, t1.name as reference_name, t1.remark as remarks, t2.credit_in_account_currency as amount, t2.name as reference_row, t2.reference_name as against_order from `tabJournal Entry` t1, `tabJournal Entry Account` t2 where t1.name = t2.parent and t2.account = 'Debtors - _TC' and t2.party_type = 'Customer' and t2.party = '_Test Customer' and t2.is_advance = 'Yes' and t1.docstatus = 1 and credit_in_account_currency > 0 and ( (t2.reference_type = 'Sales Order' and ifnull(t2.reference_name, '') in ('SO-00003'))) order by t1.posting_date
1455|1|1|0|0|3|0|69|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabQuotation` where `amended_from` = 'QTN-00005' order by modified desc
1456|1|2|0|0|5|0|36|2|select * from `tabGL Entry` where posting_date >= '2012-12-26' and voucher_no in ('STE-00007', 'STE-00010')
1457|1|3|0|0|7|0|46|2|select fieldname, fieldtype from `tabDocField` where `tabDocField`.parent = 'DocType' and (`tabDocField`.fieldtype = 'Table' or `tabDocField`.fieldtype = 'Select') order by `tabDocField`.`modified` desc
1458|1|1|0|0|3|0|29|1|select `name` from `tabAccount` where `warehouse` = 'Test Warehouse for Renaming 3 - _TC' order by modified desc
1459|1|1|0|0|3|0|44|1|select dt as parent, fieldname, options from `tabCustom Field` where fieldtype='Dynamic Link'
1460|1|1|0|0|2|0|18|1|select modified, docstatus from `tabBatch` where name = '_test Batch' for update
1462|1|1|0|0|3|0|12|1|select parent from `tabTask Depends On` where task = 'TASK00002'
1463|1|1|0|0|2|0|21|1|select `fraction` from `tabCurrency` where `name` = 'INR' order by modified desc
1464|1|4|0|0|8|0|43|4|select name from `tabSupplier Quotation Item` where parent='_T-Supplier Quotation-00002' and parenttype='Supplier Quotation' and parentfield='items' and name not in ('b2008c66cd')
1465|1|4|0|0|8|0|12|4|select name from `tabMode of Payment Account` where parent='Cash' and parenttype='Mode of Payment' and parentfield='accounts' and name not in ('c6ddfd123b','3a91ce4b16','bbb59610f6','2219838193')
1466|1|1|0|0|2|0|39|1|select `owner` from `tabProject` where `name` = '_Test Project' order by modified desc
1467|1|3|0|0|7|0|25|3|select `owner`, `status` from `tabToDo` where `reference_name` = 'TASK00009' and `reference_type` = 'Task' and `description` = 'Close this task' order by modified desc
1468|1|1|0|0|2|0|75|1|select `item_name`, `description`, `stock_uom`, `expense_account`, `buying_cost_center`, `name`, `default_warehouse` from `tabItem` where `name` = '_Test Variant Item-S' order by modified desc
1469|1|1|0|0|2|0|86|1|select `currency` from `tabPurchase Order` where `name` = 'PO-00004' order by modified desc
1470|1|1|0|0|2|0|31|1|select * from `tabPayment Request` where `name` = 'PR00002' order by modified desc
1471|1|0|0|0|1|2|55|0|select max(char_length(`phone`)) from `tabUser`
1472|1|2|0|0|5|0|17|2|select name from `tabRole` where desk_access=1 and name in ('_Test Role', 'System Manager', 'Employee', 'Blogger', '_Test Role 3', '_Test Role 2', 'Website Manager', 'Sales User', 'Stock User') limit 1
1473|1|3|0|0|7|0|11|3|select * from `tabNote Seen By` where `parenttype` = 'Note' and `parent` = 'test note' and `parentfield` = 'seen_by' order by idx asc
1474|1|4|0|0|11|2|36|4|SELECT sum(debit_in_account_currency) - sum(credit_in_account_currency) FROM `tabGL Entry` gle WHERE posting_date <= '2017-02-09' and gle.party_type = 'Customer' and gle.party = '_Test Customer' and gle.company = '_Test Company'
1475|1|2|0|0|4|0|38|2|select name from tabLead where email_id='test_lead3@example.com' and name!='_T-Lead-00004'
1476|2|2|0|1|6|0|41|3|select `tabEmail Alert`.`subject`, `tabEmail Alert`.`document_type`, `tabEmail Alert`.`event`, `tabEmail Alert`.`condition`, `tabEmail Alert`.`name`, `tabEmail Alert`.`modified`, `tabEmail Alert`.`docstatus` from `tabEmail Alert` left join `tabEmail Alert Recipient` on (`tabEmail Alert Recipient`.parent = `tabEmail Alert`.name) where `tabEmail Alert Recipient`.email_by_role = 'System Manager' order by `tabEmail Alert`.`modified` DESC
1477|1|1|0|0|3|0|19|1|select distinct `receipt_document_type`, parenttype from `tabLanded Cost Item` where `receipt_document_type`='Role'
1478|1|1|0|0|2|0|39|1|select modified, docstatus from `tabProject` where name = '_Test Project' for update
1479|1|1|0|0|2|0|76|1|select `supplier`, `supplier_name` from `tabPurchase Receipt` where `name` = '_T-Purchase Receipt-00006' order by modified desc
1480|2|7|0|1|19|2|134|8|select dn_item.name, dn_item.amount, dn.base_net_total, dn.base_grand_total from `tabDelivery Note` dn, `tabDelivery Note Item` dn_item where dn.name = dn_item.parent and dn.customer='_Test Customer' and dn.company='_Test Company' and dn.docstatus = 1 and dn.status not in ('Closed', 'Stopped') and ifnull(dn_item.against_sales_order, '') = '' and ifnull(dn_item.against_sales_invoice, '') = ''
1481|1|3|0|0|11|2|90|3|select name from `tabSales Order` where ifnull(`tabSales Order`.status, '') not in ('Completed', 'Closed') and ifnull(`tabSales Order`.docstatus, 0) < 2.0 and `tabSales Order`.customer = '_Test Customer 1 - 1' order by `tabSales Order`.docstatus asc, `tabSales Order`.`modified` DESC limit 0, 1
1482|1|1|0|0|2|0|82|1|select modified, docstatus from `tabDelivery Note` where name = 'DN-00003' for update
1483|1|1|0|0|2|0|37|1|select * from `tabAsset` where `name` = 'Macbook Pro 1' order by modified desc
1485|1|4|0|0|8|0|12|4|select name from `tabTask Depends On` where parent='TASK00012' and parenttype='Task' and parentfield='depends_on' and name not in ('ccbf8901af')
1486|1|3|0|0|7|0|11|3|select * from `tabUserRole` where `parenttype` = 'User' and `parent` = 'test-for-type@example.com' and `parentfield` = 'user_roles' order by idx asc
1487|1|1|0|0|2|0|52|1|select `default_receivable_account` from `tabCompany` where `name` = '_Test Company 1' order by modified desc
1488|1|1|0|0|2|0|38|1|select `name` from `tabBOM` where `name` = 'BOM-_Test Variant Item-001' order by modified desc
1489|1|3|0|0|7|0|19|3|select * from `tabPayment Reconciliation Payment` where `parenttype` = 'Payment Reconciliation' and `parent` = 'Payment Reconciliation' and `parentfield` = 'payments' order by idx asc
1491|1|2|0|0|5|0|13|2|select * from `tabUser Email` where parent='test2@example.com' and parentfield='user_emails' order by idx
1492|1|1|0|0|2|0|24|1|select `name`, `smtp_port` from `tabEmail Domain` where `name` = 'example.com' order by modified desc
1493|2|2|0|1|6|0|87|3|select `tabDocType`.`module`, `tabDocType`.`name`, `tabDocType`.`modified`, `tabDocType`.`docstatus` from `tabDocType` left join `tabDocPerm` on (`tabDocPerm`.parent = `tabDocType`.name) where `tabDocPerm`.role = 'System Manager' order by `tabDocType`.`modified` DESC
1494|1|1|0|0|4|1|28|1|select sum(projected_qty) as projected_qty from tabBin where item_code = '_Test Item'
1495|1|4|0|0|8|0|23|4|select name from `tabBOM Item` where parent='BOM-_Test Variant Item-001' and parenttype='BOM' and parentfield='items' and name not in ('9ee6218765')
1496|1|1|0|0|3|0|23|1|select `name` from `tabBlog Post` where `title` = '_Test Blog Post' order by modified desc
1497|1|4|0|0|8|0|11|4|select name from `tabBlock Module` where parent='test@example.com' and parenttype='User' and parentfield='block_modules' and name not in ('e005631ecf')
1498|1|1|0|0|2|0|16|1|select `name` from `tabEmail Group` where `name` = '_Test Email Group' order by modified desc
1499|1|5|0|0|12|3|45|5|SELECT count(*) FROM `tabCommunication` WHERE communication_type in ('Chat', 'Notification') AND reference_doctype = 'User' AND reference_name = 'Administrator' and modified >= DATE_SUB(NOW(),INTERVAL 1 YEAR) AND seen=0
